,id,x-coord,y-coord,cluster,title,colors
3895,"A689uv1Mb909fPiQf0RCG8ABOAAH4MAbHMAwggxvkGGquKQfRgQc2BYHWsKBehAAARAAgf0hwM/4bf2MZz/ZTzgAB07hAIb3RuwpAAABdklEQVQRhhGGERyAAzvnwP7kECsGARAAARBoIXCKsGAswhQOwAE4sC0OYBjtXCjygd7WB5r9ZD+P4UBLNFAPAiAAAiCwPwSO+TnCGH7/gANwAA5skwMYRhhGnC6BA3Bg5xzYnxxixSAAAiAAAi0EEH3bFH3sK/sKB+DAMRzAMNq5UDyGNIzhYQMHtsWBlmigHgRAAARAYH8I8DN+Wz/j2U/2Ew7AgVM4gGGEYcTpEjgAB3bOgf3JIVYMAiAAAiDQQuAUYcFYhCkcgANwYFscwDDauVDkA72tDzT7yX4ew4GWaKAeBEAABEBgfwgc83OEMfz+AQfgABzYJgcwjDCMOF0CB+DAzjmwPznEikEABEAABFoIIPq2KfrYV/YVDsCBYziAYbRzoXgMaRjDwwYObIsDLdFAPQiAAAiAwP4Q4Gf8tn7Gs5/sJxyAA6dwAMMIw4jTJXAADuycA/uTQ6wYBEAABECghcApwoKxCFM4AAfgwLY48P8BbzRzxqwNd1kAAAAASUVORK5CYII=""""></p><p><br></p><p><span class=""""ql-size-large"""">More collections coming in January! Send us </span><strong class=""""ql-size-large"""">your feedback</strong><span class=""""ql-size-large""""> to improve this service: </span><a href=""""https://forms.office.com/Pages/ResponsePage.aspx?id=URdHXXWWjUKRe3D0T5YwsKHNOFeAijlBqfIVgVLErdtUNUxYVUE5WDJOUURBUk1XVlQ4SjdUUVVDNi4u"""" rel=""""noopener noreferrer"""" target=""""_blank"""" class=""""ql-size-large"""">Link</a></p><p><br></p><p><span class=""""ql-size-large"""">If you are new to LinkedIn learning ",6.228531360626221,15.837989807128906,11,your Nokia email first spana relnoopener noreferrer target_blank classqlsizelargeLink additional helpap,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3896,n.1590417384130,-19.5229549407959,62.728515625,11,Power Essential Training 2019,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3897,n.1590417550797,-39.438987731933594,40.48741149902344,18,Data Dashboards Power,"(0.0, 0.8731645441204264, 1.0, 1.0)"
3898,n.1590417712438,-24.581287384033203,3.439862012863159,16,Advanced Microsoft Power,"(0.0, 1.0, 0.7794100275827363, 1.0)"
3899,n.1590475043929,-58.38700485229492,-64.09797668457031,27,Partner User Onboarding Management Process through Portal TBU31232W,"(0.7018370308811488, 0.0, 1.0, 1.0)"
3900,n.1590475193374,-28.227161407470703,-26.689464569091797,11,Selling Highway Agencies Departments Transportation,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3901,n.1590483496943,21.013219833374023,26.416728973388672,7,Digital Configuration Management Release Delivery training,"(0.7955870308811486, 1.0, 0.0, 1.0)"
3902,n.1590484058808,21.731538772583008,26.675140380859375,11,Digital Deploy Release Delivery,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3903,n.1590484484024,-15.369153022766113,-32.417598724365234,11,Deploy Renaissance Innovation Levers,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3904,n.1590484609807,-22.02605438232422,16.768917083740234,11,Crowdsourcing Implementation guidelines Delivery,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3905,n.1590484719581,7.912932872772217,38.51369857788086,14,DigiMoPs Training From Idea Solution,"(0.0, 1.0, 0.43198539834503574, 1.0)"
3906,n.1590484888957,-22.616374969482422,-32.11181640625,11,NDAC Improved Offer Order Tool,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3907,n.1590485031642,63.49014663696289,17.57337760925293,7,NDPd Ticket Management,"(0.7955870308811486, 1.0, 0.0, 1.0)"
3908,n.1590485854424,-44.59955596923828,70.15979766845703,0,Business Selling Skills,"(1.0, 0.0, 0.0, 1.0)"
3909,n.1590498845585,-12.544886589050293,61.64678955078125,11,Scoping costing toolPM moduleend user training,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3910,n.1590499028333,37.12966537475586,-32.315879821777344,11,Value Argumentation resource dimensioning criterion,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3911,n.1590499311033,8.807855606079102,-58.46207809448242,11,Remotization HetNet,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3912,n.1590499515425,-22.089876174926758,55.09474182128906,11,Cabinet Delivery training,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3913,n.1590501809079,0.017541931942105293,33.092525482177734,14,NAAS Nokia Automated Analytics Solution Access Control,"(0.0, 1.0, 0.43198539834503574, 1.0)"
3914,n.1590503486594,45.793731689453125,26.84708023071289,11,Portfolio,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3915,n.1590504040757,0.020409051328897476,33.08765411376953,14,NAAS Nokia Automated Analytics Solution Access Control GRTS,"(0.0, 1.0, 0.43198539834503574, 1.0)"
3916,n.1590504550774,-8.336551666259766,-44.61865234375,11,Aviation,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3917,n.1590504782789,7.078165054321289,-48.24188995361328,11,Railways Metro,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3918,n.1590513848402,-5.855432987213135,-42.14252853393555,11,Knowledge Transfer,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3919,n.1590514052919,-12.690437316894531,-18.569944381713867,11,Certifications,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3920,n.1590514139866,-12.690408706665039,-18.569961547851562,11,Certifications,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3921,n.1590514476866,-19.41269874572754,17.12822723388672,11,Global Services Delivery Roles,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3922,n.1590509385335,-21.188318252563477,-44.93874740600586,0,Effective Presentations Part Storyline,"(1.0, 0.0, 0.0, 1.0)"
3923,n.1590521254620,-15.256200790405273,-51.13426971435547,11,DTDI COVID19 impacts CSPs,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3924,n.1590522411752,-21.213436126708984,-64.83678436279297,11,DTDI Strategic Realignment,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3925,n.1590530752049,6.235733509063721,14.673986434936523,33,Nokia Software Different Times Different Initiatives Campaign,"(1.0, 0.0, 0.2558825150736914, 1.0)"
3926,n.1590552757738,-76.85012817382812,23.312725067138672,26,Nokia Community Learning SRAN,"(0.5165427279397867, 0.0, 1.0, 1.0)"
3927,n.1590505064124,-1.8018572330474854,-46.72623825073242,11,Maritime,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3928,n.1590564691509,11.018041610717773,-57.3598518371582,11,Industry,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3929,n.1590567239491,-40.274749755859375,-40.97343444824219,11,Foundations Fourth Industrial Revolution Industry,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3930,n.1590567442781,41.8398323059082,37.90327072143555,12,Introduction Digital Twins,"(0.0, 1.0, 0.08456076910733497, 1.0)"
3931,n.1590570861861,79.34823608398438,14.870715141296387,7,Change Management Consultancy,"(0.7955870308811486, 1.0, 0.0, 1.0)"
3932,n.1590577050876,4.58406925201416,-61.858882904052734,11,Highways,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3933,n.1590578549344,86.29126739501953,18.383426666259766,10,Change Practitioner Change Project Manager,"(0.2628659099247336, 1.0, 0.0, 1.0)"
3934,n.1590580385439,16.45734977722168,85.54270935058594,1,Governments Cities Overview Virtual Sales Conference 2020,"(1.0, 0.16213251507369153, 0.0, 1.0)"
3935,n.1590593650275,-21.629135131835938,-37.10518264770508,11,Nokias value creation HSBBBCLD2003,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3936,n.1590599325035,-43.32914352416992,68.55171966552734,0,Advance Excel Business Intelligence,"(1.0, 0.0, 0.0, 1.0)"
3937,n.1590599589869,-4.99222469329834,-31.043912887573242,11,Master Excel formulas Macros,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3938,n.1590599979351,-20.364347457885742,-50.19088363647461,11,better Excel tips visualisation pivot table,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3939,n.1590602243507,41.04985046386719,-51.13307571411133,0,CSFP Installation Train trainer recording NS00200K19FP2,"(1.0, 0.0, 0.0, 1.0)"
3940,n.1590661227687,42.774696350097656,26.087209701538086,10,Portfolio Product Manager Profile,"(0.2628659099247336, 1.0, 0.0, 1.0)"
3941,n.1590411538324,-58.3838996887207,-34.968231201171875,0,Communication Presentations,"(1.0, 0.0, 0.0, 1.0)"
3942,n.1590666516417,-61.301971435546875,-29.737733840942383,11,Giving Your Elevator Pitch,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3943,n.1590666591561,-23.221294403076172,-31.12936019897461,11,Create Perfect Elevator Pitch,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3944,n.1590666664609,-12.521655082702637,-50.768882751464844,11,Delivering Authentic Elevator Pitch,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3945,n.1590670859159,48.607120513916016,44.891090393066406,12,Automated Health Check Introduction Demo Expert Service GS00298D2005,"(0.0, 1.0, 0.08456076910733497, 1.0)"
3946,n.1590671251672,-20.287504196166992,-51.647850036621094,11,Persuading Others,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3947,n.1590758209875,36.23466491699219,-7.784785747528076,8,Network Slicing Industry Podcast Futurithmic Series,"(0.6102927279397868, 1.0, 0.0, 1.0)"
3948,n.1590762191190,-53.77081298828125,11.154861450195312,13,KMCD Core Professional Curriculum GS025GP31000K,"(0.0, 1.0, 0.2466922627515955, 1.0)"
3949,n.1590957786003,-74.52513885498047,-18.074777603149414,18,Develop Your Data Analysis Skills,"(0.0, 0.8731645441204264, 1.0, 1.0)"
3950,n.1591009906684,20.491390228271484,39.927852630615234,14,Remote Commissioning Solution Overview,"(0.0, 1.0, 0.43198539834503574, 1.0)"
3951,n.1591010016703,20.625808715820312,39.936649322509766,31,Plug Play Overview Solution session GS05180001D31,"(1.0, 0.0, 0.6033093330887447, 1.0)"
3952,n.1591010136141,7.776236534118652,32.99227523803711,14,JAMURA Solution update RANMW,"(0.0, 1.0, 0.43198539834503574, 1.0)"
3953,n.1591010177084,12.858433723449707,35.00928497314453,14,iDCM technical solution introduction,"(0.0, 1.0, 0.43198539834503574, 1.0)"
3954,n.1591014904032,-60.71970748901367,-33.29243469238281,0,KMCD Develop your Communications Plan Ways Ruin your Communication Strategy GS022020KTG52,"(1.0, 0.0, 0.0, 1.0)"
3955,n.1591037985990,20.156728744506836,-62.88807678222656,11,CSFP Feature CKAF Remote access OS77212K1902,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3956,n.1591088664959,-2.568812131881714,-40.2628288269043,11,Lessons Learned Tool,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3957,n.1591100163113,12.750724792480469,52.97040939331055,11,SROS Basic Service Router Troubleshooting TER36065K_V10,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3958,n.1591135963837,27.47720718383789,40.81673812866211,31,Private Wireless Solutions Overview NE00020W1912,"(1.0, 0.0, 0.6033093330887447, 1.0)"
3959,n.1591175287872,-76.73403930664062,3.4014675617218018,26,Learn Emotional Intelligence Determiner Success Linkedin Learning,"(0.5165427279397867, 0.0, 1.0, 1.0)"
3960,n.1591201555005,-53.43517303466797,-4.3634934425354,11,Common Software Foundation Platform CSFP,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3961,n.1591201672811,14.87446403503418,-72.41167449951172,11,IPv6 Provisioning TER36046WK,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3962,n.1591211723862,-4.29802942276001,45.940826416015625,23,Developing Your Customer Focus,"(0.023161131617013827, 0.016177736765972346, 1.0, 1.0)"
3963,n.1591213143554,4.738523006439209,-68.0380859375,11,JIRA MN03090K18,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3964,n.1591213602939,-12.524867057800293,-41.114845275878906,11,Learn Mercurial,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3965,n.1591214210850,-2.073998212814331,64.5097427368164,27,Training Requirements Account Creation Process,"(0.7018370308811488, 0.0, 1.0, 1.0)"
3966,n.1591215303997,-18.29291534423828,63.1134033203125,11,Case Handling Training,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3967,n.1591262034115,-1.4138449430465698,-45.29520797729492,11,GDBI Government Broadband Initiative,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3968,n.1591264283996,63.44782257080078,-0.8011024594306946,28,Orange Belt Developer track Product Security Journey,"(0.8639695459548403, 0.0, 1.0, 1.0)"
3969,n.1591266069550,64.8245849609375,-1.3381285667419434,28,Orange Belt Manager Track Product Security Journey,"(0.8639695459548403, 0.0, 1.0, 1.0)"
3970,n.1591266294297,-0.5070544481277466,-36.457332611083984,11,NDAC ports cases value proposition,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3971,n.1591271325887,64.7008056640625,0.41410553455352783,28,Orange Belt Test Engineer track Product Security Journey,"(0.8639695459548403, 0.0, 1.0, 1.0)"
3972,n.1591274148477,-4.988028049468994,-31.074979782104492,11,Master class 3GPP standardization principles TP00140K20,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3973,n.1591269232824,-40.252235412597656,6.866410255432129,2,KMCD VoLTE Traffic Analysis COAMX GS022020KTA04,"(1.0, 0.34742681801505326, 0.0, 1.0)"
3974,n.1591269349038,-38.94316864013672,7.553531646728516,2,KMCD GSMR Poland GS022020KTA05,"(1.0, 0.34742681801505326, 0.0, 1.0)"
3975,n.1591269460055,-36.83252716064453,7.871430397033691,2,KMCD NADCM Deployment GS022020KTA06,"(1.0, 0.34742681801505326, 0.0, 1.0)"
3976,n.1591269537936,34.77933883666992,-5.534242153167725,8,KMCD Freedom Mobile Network Audit Review GS022020KTA07,"(0.6102927279397868, 1.0, 0.0, 1.0)"
3977,n.1591269602625,-37.17416000366211,7.177874565124512,2,KMCD Voice Over Options Deployment GS022020KTA08,"(1.0, 0.34742681801505326, 0.0, 1.0)"
3978,n.1591269769179,77.05819702148438,-10.634371757507324,20,KMCD Netact report kpis creation GS022020KTC05,"(0.0, 0.5257377261053733, 1.0, 1.0)"
3979,n.1591269881647,34.725257873535156,-5.4664788246154785,8,KMCD Live Network Intervention GS022020KTC06,"(0.6102927279397868, 1.0, 0.0, 1.0)"
3980,n.1591269952556,-38.67689514160156,6.942494869232178,2,KMCD Session2 Attach Flow GS022020KTC08,"(1.0, 0.34742681801505326, 0.0, 1.0)"
3981,n.1591270016053,4.73305082321167,32.2024040222168,14,KMCD Dubai vIMSNFVI Solution Deployment Learnings GS022020KTC09,"(0.0, 1.0, 0.43198539834503574, 1.0)"
3982,n.1591270074341,-39.49757766723633,8.78731918334961,2,KMCD Detailing GS022020KTD04,"(1.0, 0.34742681801505326, 0.0, 1.0)"
3983,n.1591270114334,-39.49781799316406,8.787273406982422,2,KMCD DetailingSession2 GS022020KTD05,"(1.0, 0.34742681801505326, 0.0, 1.0)"
3984,n.1591270165518,-39.103797912597656,7.94151496887207,2,KMCD Import Tool GS022020KTD06,"(1.0, 0.34742681801505326, 0.0, 1.0)"
3985,n.1591270214454,28.99733543395996,41.37568283081055,31,KMCD NTAS Overview GS022020KTD07,"(1.0, 0.0, 0.6033093330887447, 1.0)"
3986,n.1591274490369,50.79339599609375,46.665794372558594,12,KMCD introduction NTAS19 NTAS Datafill GS022020KTG49,"(0.0, 1.0, 0.08456076910733497, 1.0)"
3987,n.1591274547287,-39.0011100769043,5.621857643127441,11,KMCD Tooling April 2020 PCIT GS022020KTG53,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3988,n.1591274624527,-39.109378814697266,8.188288688659668,2,KMCD Cybersecurity Implementation GS022020KTG50,"(1.0, 0.34742681801505326, 0.0, 1.0)"
3989,n.1591274676736,-30.016267776489258,15.857025146484375,2,KMCD GSID Product Delivery Nutshell GS022020KTG51,"(1.0, 0.34742681801505326, 0.0, 1.0)"
3990,n.1591274739402,14.956771850585938,18.698511123657227,12,KMCD Nokia Introduction Architecture Part GS022020KTG54,"(0.0, 1.0, 0.08456076910733497, 1.0)"
3991,n.1591274811121,14.956771850585938,18.698511123657227,12,KMCD Nokia Introduction Architecture Part GS022020KTG55,"(0.0, 1.0, 0.08456076910733497, 1.0)"
3992,n.1591275002451,50.793277740478516,46.670745849609375,12,KMCD Session1 Introduction basic Scenario GS022020KTG56,"(0.0, 1.0, 0.08456076910733497, 1.0)"
3993,n.1591275063588,-38.42050552368164,6.422136306762695,11,KMCD Starhub Border Gateway Firewall Migration GS022020KTG57,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3994,n.1591275116460,19.63804817199707,-2.2318456172943115,3,KMCD Grameenphone Cloud Core Network Design GS022020KTG58,"(1.0, 0.5095593330887448, 0.0, 1.0)"
3995,n.1591275167677,4.246352195739746,32.11387634277344,14,KMCD Solution Engineering session GS022020KTG59,"(0.0, 1.0, 0.43198539834503574, 1.0)"
3996,n.1591275245837,4.659292221069336,32.17359161376953,14,KMCD MMEL Synchronzation Solution GS022020KTG60,"(0.0, 1.0, 0.43198539834503574, 1.0)"
3997,n.1591275304877,-60.951416015625,-63.665584564208984,2,KMCD Party Onboarding GS022020KTG61,"(1.0, 0.34742681801505326, 0.0, 1.0)"
3998,n.1591275423677,-28.33626365661621,11.386801719665527,11,KMCD OneWeb Provide Ubiquitous Connectivity powered satellites Project Delivery lessons learned GS022020KTG62,"(0.10073339485104227, 1.0, 0.0, 1.0)"
3999,n.1591275487222,-39.53496551513672,9.734502792358398,2,KMCD Upgrade GS022020KTG66,"(1.0, 0.34742681801505326, 0.0, 1.0)"
4000,n.1591275676367,-11.379828453063965,66.8170394897461,2,KMCD Radisys training GS022020KTG63,"(1.0, 0.34742681801505326, 0.0, 1.0)"
4001,n.1591275857368,-38.351985931396484,6.138242244720459,11,KMCD Review experiences during Cyclone Idai Mozambique GS022020KTG65,"(0.10073339485104227, 1.0, 0.0, 1.0)"
4002,n.1591275932865,-35.66840362548828,6.376257419586182,2,KMCD GSID IPSLTAF Integration GS022020KTG67,"(1.0, 0.34742681801505326, 0.0, 1.0)"
4003,n.1591276005904,-35.615474700927734,6.332583427429199,29,KMCD CCTF integration with NDAP GS022020KTE05,"(0.9955879496320674, 0.0, 0.9463241007358653, 1.0)"
4004,n.1591276069673,-72.04234313964844,11.025588035583496,26,KMCD Learning Index Mastery GS022020KTLM01,"(0.5165427279397867, 0.0, 1.0, 1.0)"
4005,n.1591276435642,65.77293395996094,23.200523376464844,7,KMCD Requirements Management GS022020KTG68,"(0.7955870308811486, 1.0, 0.0, 1.0)"
4006,n.1591276550004,65.77020263671875,23.20162582397461,7,KMCD Requirements Management GS022020KTG68,"(0.7955870308811486, 1.0, 0.0, 1.0)"
4007,n.1591276833157,15.395203590393066,13.73337459564209,3,KMCD services into cloud GS022020KTPM002,"(1.0, 0.5095593330887448, 0.0, 1.0)"
4008,n.1591204527862,20.865154266357422,50.69303894042969,31,Virtual Service Router Overview TER36097W,"(1.0, 0.0, 0.6033093330887447, 1.0)"
4009,n.1591204853171,-56.19089889526367,30.75456428527832,11,SelfPaced Fundamentals ER00585K1700,"(0.10073339485104227, 1.0, 0.0, 1.0)"
4010,n.1591290735082,3.687767505645752,48.849822998046875,23,Customer Service Confrontation Conflict,"(0.023161131617013827, 0.016177736765972346, 1.0, 1.0)"
4011,n.1591296551211,-22.62229347229004,-50.4549674987793,11,Customers Confrontation Conflict,"(0.10073339485104227, 1.0, 0.0, 1.0)"
4012,n.1591299149578,1.9855399131774902,47.76970672607422,23,Improving Customer Service Technical Support TBU54039W_v10,"(0.023161131617013827, 0.016177736765972346, 1.0, 1.0)"
4013,n.1591300782637,32.535823822021484,-17.845378875732422,0,NCSS NDCS OR18,"(1.0, 0.0, 0.0, 1.0)"
4014,n.1591301695504,32.535823822021484,-17.845378875732422,0,NCSS NDCS RM18,"(1.0, 0.0, 0.0, 1.0)"
4015,n.1591333974942,10.784527778625488,-16.84800910949707,0,InfoView Enterprise,"(1.0, 0.0, 0.0, 1.0)"
4016,n.1591336276101,-10.221166610717773,30.62994384765625,4,Introductory Level GS00261M2003,"(1.0, 0.6948536360301065, 0.0, 1.0)"
4017,n.1591336739396,-9.938624382019043,30.383262634277344,4,Introductory Level Demo GS00263M2003,"(1.0, 0.6948536360301065, 0.0, 1.0)"
4018,n.1591339906191,40.861900329589844,9.601617813110352,6,Integrated Operations Center,"(0.9577195459548403, 1.0, 0.0, 1.0)"
4019,n.1591348228917,-74.21691131591797,-41.907997131347656,32,Staff Members,"(1.0, 0.0, 0.4411768180150532, 1.0)"
4020,n.1591350113785,-38.04730224609375,-49.952449798583984,11,Human Resources Foundations,"(0.10073339485104227, 1.0, 0.0, 1.0)"
4021,n.1591351790729,-27.350130081176758,-15.092771530151367,11,Human Resources Understanding Systems Features Benefits,"(0.10073339485104227, 1.0, 0.0, 1.0)"
4022,n.1591357760120,53.1087646484375,42.47731018066406,12,Introduction Employee Relations,"(0.0, 1.0, 0.08456076910733497, 1.0)"
4023,n.1591358073293,-75.077880859375,14.60684585571289,26,Creating Culture Learning,"(0.5165427279397867, 0.0, 1.0, 1.0)"
4024,n.1591358357780,-19.901565551757812,-40.41171646118164,11,Understanding Organisations Role,"(0.10073339485104227, 1.0, 0.0, 1.0)"
4025,n.1591358949486,-45.87921905517578,-27.348047256469727,29,Attracting Hiring Working with,"(0.9955879496320674, 0.0, 0.9463241007358653, 1.0)"
4026,n.1591362617646,-30.11642837524414,29.78716278076172,26,Organizational Learning Development,"(0.5165427279397867, 0.0, 1.0, 1.0)"
4027,n.1591363017157,-23.387897491455078,46.56036376953125,11,Analytics,"(0.10073339485104227, 1.0, 0.0, 1.0)"
4028,n.1591363404140,-42.23008346557617,-28.27812957763672,29,Automatically create budgetary private wireless offers port customers with InstaQuote,"(0.9955879496320674, 0.0, 0.9463241007358653, 1.0)"
4029,n.1591363914524,-7.568158149719238,28.288166046142578,29,Highway Opportunity with Nokia Porfolio Level,"(0.9955879496320674, 0.0, 0.9463241007358653, 1.0)"
4030,n.1591364565420,-7.56817626953125,28.287586212158203,29,Highway Opportunity with Nokia Portolio Level,"(0.9955879496320674, 0.0, 0.9463241007358653, 1.0)"
4031,n.1591365854571,4.806212902069092,-53.18331527709961,11,Manufacturing Logistics,"(0.10073339485104227, 1.0, 0.0, 1.0)"
4032,n.1591366160485,-4.5352630615234375,20.479549407958984,33,Nokia Enterprise Topics,"(1.0, 0.0, 0.2558825150736914, 1.0)"
4033,n.1591389953605,-42.062191009521484,-8.499469757080078,13,KMCD CFX5000 Design Engineer GS02CFXD400F,"(0.0, 1.0, 0.2466922627515955, 1.0)"
4034,n.1591607289802,-58.85215759277344,26.50555992126465,11,Core Knowledge Fundamentals,"(0.10073339485104227, 1.0, 0.0, 1.0)"
4035,n.1591610852853,-19.532573699951172,-19.328012466430664,0,Enterprise cross Domain Architect,"(1.0, 0.0, 0.0, 1.0)"
4036,n.1591611939445,-25.24588394165039,-23.403547286987305,13,Curriculum GS00297K2005,"(0.0, 1.0, 0.2466922627515955, 1.0)"
4037,n.1591612340811,-28.39530372619629,-72.47132873535156,0,Practitioner Enterprise PMBBBIHF2004,"(1.0, 0.0, 0.0, 1.0)"
4038,n.1591612834292,-9.398526191711426,82.59234619140625,9,Project Execution TBU57075W_v10,"(0.4481602128660953, 1.0, 0.0, 1.0)"
4039,n.1591612905369,10.541016578674316,-51.574127197265625,11,Walkthrough TBU57057W_V40,"(0.10073339485104227, 1.0, 0.0, 1.0)"
4040,n.1591613178661,-25.69063377380371,4.1001996994018555,16,Advanced Integration Methods,"(0.0, 1.0, 0.7794100275827363, 1.0)"
4041,n.1591613505908,-15.777531623840332,82.47557067871094,25,Become Agile Project Manager PMBAAEFK1906,"(0.3544102128660951, 0.0, 1.0, 1.0)"
4042,n.1591613557864,-15.412382125854492,87.35135650634766,9,Project Financial Management essentials CUFI6,"(0.4481602128660953, 1.0, 0.0, 1.0)"
4043,n.1591613587638,-16.11101531982422,88.20574188232422,9,Project Management Competences,"(0.4481602128660953, 1.0, 0.0, 1.0)"
4044,n.1591633330315,10.404313087463379,32.3684196472168,14,NDAC Solution,"(0.0, 1.0, 0.43198539834503574, 1.0)"
4045,n.1591633993482,23.092187881469727,23.031522750854492,29,Airport Aviation Cases with NDAC Nokia Digital Automation Cloud,"(0.9955879496320674, 0.0, 0.9463241007358653, 1.0)"
4046,n.1591634526947,23.099445343017578,23.07670021057129,3,Selling NDAC Nokia Digital Automation Cloud Highlights,"(1.0, 0.5095593330887448, 0.0, 1.0)"
4047,n.1591647536662,85.06547546386719,14.37626838684082,0,Change Performance Drivers,"(1.0, 0.0, 0.0, 1.0)"
4048,n.1591647765416,-57.246971130371094,-35.88453674316406,0,Vision Direction Communication option,"(1.0, 0.0, 0.0, 1.0)"
